ID,meanvol_L,meanvol_R,meandiff,diff_low_CI,diff_hi_CI,flip_t,sdflipt,flipt_DF,LI,LI_p5,LI_p95,mask,task,bootstraps,percdata,ID
OXF27__,1.501026367,0.57580577,0.925220597,0.717856009,1.131149788,6.995199089,0.948710806,1276,0.450645886,0.338048119,0.570769969,parietal,SC,1000,5,OXF27__
BAN01_S,4.01015426,3.610198058,0.399956201,0.263089646,0.543491235,4.611393123,0.922173718,672,0.05249696,0.034759689,0.071146085,cerebellar,SC,1000,5,BAN01_S
BAN02_S,1.124366188,0.994691598,0.12967459,-0.011291529,0.258921634,1.526948449,0.978069864,683,0.061646965,-0.005544956,0.124947135,cerebellar,SC,1000,5,BAN02_S
BAN03_S,-0.077149102,1.681845714,-1.758994816,-1.88690732,-1.629886263,-22.21087441,1.01879074,671,-0.999217718,-1,-1,cerebellar,SC,1000,5,BAN03_S
BAN04_S,3.095667182,3.292297533,-0.196630351,-0.374399334,-0.019156566,-1.79644873,0.946812466,664,-0.030592046,-0.057301115,-0.003104232,cerebellar,SC,1000,5,BAN04_S
BAN05_S,-0.848549761,-1.126923012,0.27837325,0.15175032,0.409952425,3.444027123,0.994665442,532,0.141227686,0.077116169,0.208095493,cerebellar,SC,1000,5,BAN05_S
BAN06_S,1.549663747,0.954663766,0.594999981,0.450924506,0.73702293,6.728773528,0.938406614,596,0.238835731,0.175794725,0.30547087,cerebellar,SC,1000,5,BAN06_S
BAN07_S,-0.420083936,-0.808468224,0.388384288,0.315814634,0.464505231,8.164423727,1.011345932,648,0.318640769,0.24743705,0.401384863,cerebellar,SC,1000,5,BAN07_S
BAN08_S,2.146601062,2.390257403,-0.243656341,-0.343964611,-0.146047868,-4.191064792,0.999153053,683,-0.053668325,-0.074224913,-0.032054647,cerebellar,SC,1000,5,BAN08_S
BAN09_S,0.124618634,1.084926036,-0.960307403,-1.105205729,-0.807741544,-10.65441946,1.329519262,675,-0.801615116,-1,-0.612258119,cerebellar,SC,1000,5,BAN09_S
BAN10_S,2.8771379,1.857303658,1.019834241,0.837915975,1.203148092,9.115259385,0.894519763,671,0.215752814,0.174686164,0.255532207,cerebellar,SC,1000,5,BAN10_S
BAN11_S,3.802575297,4.612256266,-0.809680969,-1.070929783,-0.557940501,-5.250374487,0.976009004,628,-0.09615398,-0.125898697,-0.067954786,cerebellar,SC,1000,5,BAN11_S
BAN12_S,3.80149254,5.036548607,-1.235056067,-1.396374314,-1.05384159,-11.28647655,1.0357653,681,-0.139810902,-0.158139128,-0.120359856,cerebellar,SC,1000,5,BAN12_S
BAN13_S,2.621090007,3.873226149,-1.252136143,-1.471964573,-1.035456024,-9.808393235,0.927907758,641,-0.192850818,-0.225078096,-0.161748809,cerebellar,SC,1000,5,BAN13_S
BAN14_S,0.214432702,0.522839452,-0.30840675,-0.409558291,-0.208455294,-4.889328175,0.957176621,635,-0.432837009,-0.660801385,-0.275244948,cerebellar,SC,1000,5,BAN14_S
BAN15_S,1.675713324,1.983833022,-0.308119698,-0.484903435,-0.125532611,-2.771263401,0.980335562,668,-0.083824659,-0.131227363,-0.035220141,cerebellar,SC,1000,5,BAN15_S
BAN16_S,1.734389913,1.742176807,-0.007786893,-0.142401601,0.133709232,-0.084576278,0.962946324,523,-0.00195057,-0.039804705,0.039451526,cerebellar,SC,1000,5,BAN16_S
BAN17_S,2.269772767,1.830226205,0.439546562,0.27822248,0.607683039,4.1823583,0.975307917,642,0.107796841,0.065610921,0.153593713,cerebellar,SC,1000,5,BAN17_S
BAN18_S,1.13271669,1.049784217,0.082932473,-0.0145666,0.179740244,1.344072934,0.970941132,675,0.038184419,-0.006475055,0.083893411,cerebellar,SC,1000,5,BAN18_S
BAN19_S,0.304705688,1.592019985,-1.287314297,-1.645034625,-0.93538819,-5.692218897,0.897456784,326,-0.688526482,-0.919968339,-0.480482773,cerebellar,SC,1000,5,BAN19_S
BAN21_S,2.641254313,2.291768324,0.349485989,0.123610519,0.566806933,2.433170481,0.98654597,592,0.071749561,0.024440426,0.120450931,cerebellar,SC,1000,5,BAN21_S
BAN22_S,1.358857538,2.091668418,-0.73281088,-0.87615357,-0.599498824,-8.576365816,0.893008704,628,-0.212440092,-0.250883438,-0.177249412,cerebellar,SC,1000,5,BAN22_S
BAN23_S,1.026145921,2.19602753,-1.169881608,-1.369209636,-0.975689881,-9.340642745,1.051562837,682,-0.364798054,-0.440246287,-0.294463044,cerebellar,SC,1000,5,BAN23_S
BAN24_S,1.580671128,2.669789287,-1.089118158,-1.27368775,-0.910361165,-9.707564755,0.887249234,673,-0.256237322,-0.293511546,-0.223091751,cerebellar,SC,1000,5,BAN24_S
OXF01__,0.046284492,0.570521574,-0.524237082,-0.658558599,-0.389747138,-6.462613995,0.974072402,682,-0.813552242,-1,-0.481323797,cerebellar,SC,1000,5,OXF01__
OXF02__,2.33475904,1.465035113,0.869723927,0.730195266,0.995656243,10.65497689,1.105324141,644,0.229333314,0.19020723,0.268187732,cerebellar,SC,1000,5,OXF02__
OXF03__,4.696882697,5.165634902,-0.468752205,-0.659942346,-0.282851591,-4.150772248,1.003783588,682,-0.047573506,-0.067179092,-0.028725403,cerebellar,SC,1000,5,OXF03__
OXF04__,-1.320651709,-0.850718545,-0.469933164,-0.611571998,-0.323783633,-5.391795061,0.966310305,682,-0.218754174,-0.298927984,-0.142597934,cerebellar,SC,1000,5,OXF04__
OXF05__,-2.424541707,-3.623235785,1.198694078,0.989724159,1.405405544,9.734965209,1.079625471,678,0.198630449,0.163445349,0.236986594,cerebellar,SC,1000,5,OXF05__
OXF06__,-1.091854785,-0.812731202,-0.279123583,-0.404478283,-0.14768186,-3.354097998,0.952202459,681,-0.149795984,-0.237167018,-0.076561829,cerebellar,SC,1000,5,OXF06__
OXF07__,3.945460547,2.758953874,1.186506673,0.982571761,1.384448127,9.184202403,0.928152604,624,0.177303703,0.1453251,0.209945128,cerebellar,SC,1000,5,OXF07__
OXF08__,4.111147327,4.505820669,-0.394673342,-0.518064795,-0.270108069,-4.89343546,0.958358925,617,-0.045838334,-0.060382735,-0.031108809,cerebellar,SC,1000,5,OXF08__
OXF09__,0.735639595,1.983465737,-1.247826141,-1.488221386,-1.014995865,-7.794453892,1.217292181,682,-0.463790376,-0.593869215,-0.34489654,cerebellar,SC,1000,5,OXF09__
OXF10__,1.101222833,1.358502274,-0.257279441,-0.422855004,-0.080931575,-2.386303181,0.964744441,659,-0.105024351,-0.173944632,-0.035258684,cerebellar,SC,1000,5,OXF10__
OXF11__,0.486139534,0.859110916,-0.372971381,-0.537175161,-0.195276735,-3.66800617,1.021941584,683,-0.284674083,-0.451330599,-0.139625723,cerebellar,SC,1000,5,OXF11__
OXF12__,2.52641187,3.053191216,-0.526779346,-0.684605154,-0.368021829,-5.159672885,0.935081701,682,-0.094586032,-0.123932295,-0.065399037,cerebellar,SC,1000,5,OXF12__
OXF13__,0.56469739,1.151754368,-0.587056977,-0.723488005,-0.459628424,-7.407845956,0.968855239,683,-0.344602005,-0.434423341,-0.259551159,cerebellar,SC,1000,5,OXF13__
OXF14__,0.982981751,0.43879078,0.544190971,0.352478897,0.729164557,4.711660563,1.043758511,683,0.395207033,0.237170583,0.595147137,cerebellar,SC,1000,5,OXF14__
OXF15__,4.853546434,4.152397763,0.701148671,0.460368306,0.940934785,4.57517967,0.941889011,683,0.077903653,0.051075118,0.104882125,cerebellar,SC,1000,5,OXF15__
OXF16__,3.504804213,4.348771919,-0.843967706,-1.079795828,-0.628990894,-6.025927781,0.975013987,676,-0.107645326,-0.139039897,-0.078761387,cerebellar,SC,1000,5,OXF16__
OXF17__,1.80804475,1.255186711,0.552858039,0.382104018,0.733852502,4.900848148,0.984550004,679,0.18095262,0.122521711,0.243628926,cerebellar,SC,1000,5,OXF17__
OXF18__,3.871922829,3.074323282,0.797599547,0.570609228,1.039118745,5.414367052,0.883046461,683,0.114787959,0.082798704,0.147753479,cerebellar,SC,1000,5,OXF18__
OXF19__,1.328245815,1.767441306,-0.439195491,-0.568460841,-0.302672795,-5.250250202,0.993558343,682,-0.142068014,-0.184162697,-0.097912782,cerebellar,SC,1000,5,OXF19__
OXF20__,1.037587348,2.551191962,-1.513604614,-1.718457803,-1.302017031,-11.36156327,0.997095328,683,-0.423010797,-0.495264412,-0.358342542,cerebellar,SC,1000,5,OXF20__
OXF21__,0.745306245,0.459410577,0.285895668,0.037658434,0.528362234,1.725132604,0.852357519,576,0.239522324,0.036933174,0.454832578,cerebellar,SC,1000,5,OXF21__
OXF22__,0.576051197,1.134216117,-0.55816492,-0.732254905,-0.376568503,-4.970685198,0.946849544,683,-0.331940079,-0.456353883,-0.218881166,cerebellar,SC,1000,5,OXF22__
OXF23__,1.003661705,1.283149911,-0.279488205,-0.430910736,-0.129405766,-2.976501079,0.949178859,663,-0.122319966,-0.187312432,-0.060679785,cerebellar,SC,1000,5,OXF23__
OXF24__,4.026873694,3.548765556,0.478108138,0.337262728,0.618795241,5.28143689,0.974385568,682,0.063140923,0.044561729,0.081419115,cerebellar,SC,1000,5,OXF24__
OXF25__,3.572669859,4.932471708,-1.359801849,-1.544882051,-1.179339553,-12.42285832,1.051640422,683,-0.159961452,-0.180980549,-0.139153452,cerebellar,SC,1000,5,OXF25__
OXF26__,0.065389245,-0.107585758,0.172975003,-0.063674012,0.394322609,1.273842231,0.999555193,680,0.625020254,-0.235871506,1,cerebellar,SC,1000,5,OXF26__
OXF27__,1.492425294,2.256073695,-0.763648401,-0.916284115,-0.625733517,-8.500657429,0.912559145,661,-0.203650941,-0.237116766,-0.170776252,cerebellar,SC,1000,5,OXF27__
BAN01_S,2.896327653,3.045143336,-0.148815683,-0.25026861,-0.054433813,-2.558464298,0.993786829,4299,-0.025063896,-0.041787001,-0.009036592,mca,SC,1000,5,BAN01_S
BAN02_S,0.949047807,1.910011854,-0.960964047,-1.063631351,-0.85645178,-15.15801546,0.988639022,4306,-0.336678027,-0.380087656,-0.296164941,mca,SC,1000,5,BAN02_S
BAN03_S,-0.288406996,2.016999502,-2.305406498,-2.377016684,-2.233397723,-51.08343973,0.939858227,4289,-1,-1,-1,mca,SC,1000,5,BAN03_S
BAN04_S,1.033315871,0.929023668,0.104292203,0.020956858,0.186603585,1.971157147,0.94057675,4306,0.052836642,0.010895678,0.094040972,mca,SC,1000,5,BAN04_S
BAN05_S,0.146815209,0.236859937,-0.090044728,-0.13974386,-0.0423132,-2.997749952,0.984894374,4293,-0.239876227,-0.395003711,-0.108601182,mca,SC,1000,5,BAN05_S
BAN06_S,0.323830279,0.578023266,-0.254192986,-0.32313706,-0.179797026,-5.731976414,0.96234378,4267,-0.285071794,-0.384413484,-0.191734155,mca,SC,1000,5,BAN06_S
BAN07_S,0.683958566,0.311954927,0.372003639,0.330745692,0.41179301,14.82473285,0.984455059,4292,0.374112091,0.3301677,0.417617729,mca,SC,1000,5,BAN07_S
BAN08_S,0.705903377,1.294569394,-0.588666017,-0.630328855,-0.54875438,-22.43142194,0.99250281,4298,-0.294364358,-0.316455048,-0.272683988,mca,SC,1000,5,BAN08_S
BAN09_S,0.072987878,-0.500041654,0.573029532,0.505924948,0.644596417,13.09673788,0.945980701,4289,0.99302509,0.945928393,1,mca,SC,1000,5,BAN09_S
BAN10_S,1.169958102,2.063930431,-0.893972329,-0.974881689,-0.810874585,-17.15959508,0.956707193,4299,-0.276756603,-0.30785311,-0.247136426,mca,SC,1000,5,BAN10_S
BAN11_S,2.938912575,2.071148113,0.867764462,0.768362894,0.968522554,14.58722038,0.968972755,4269,0.173266742,0.153764355,0.19311731,mca,SC,1000,5,BAN11_S
BAN12_S,2.088529935,2.00716281,0.081367125,-0.009914907,0.175873149,1.43303121,0.995052619,4303,0.019802641,-0.002436264,0.042743258,mca,SC,1000,5,BAN12_S
BAN13_S,2.36531392,1.566056994,0.799256926,0.714568041,0.885140858,14.72479768,0.937782412,4271,0.203398738,0.181809238,0.226146063,mca,SC,1000,5,BAN13_S
BAN14_S,0.771523484,0.783832167,-0.012308683,-0.065130534,0.043492625,-0.372689184,1.003277339,4307,-0.0079416,-0.042153184,0.027816047,mca,SC,1000,5,BAN14_S
BAN15_S,2.959118787,0.756418254,2.202700533,2.095741114,2.306434015,33.71452628,1.05859287,4287,0.59330993,0.55444892,0.63083093,mca,SC,1000,5,BAN15_S
BAN16_S,0.790866257,0.095097924,0.695768333,0.620325859,0.77378507,14.76180735,1.03444051,4286,0.792466489,0.642809987,0.999229961,mca,SC,1000,5,BAN16_S
BAN17_S,1.133387176,1.734943261,-0.601556085,-0.693618799,-0.511404569,-10.49175287,0.927092778,4294,-0.21007486,-0.245960162,-0.17623594,mca,SC,1000,5,BAN17_S
BAN18_S,0.518234389,1.204821735,-0.686587345,-0.738386453,-0.633423446,-21.54569999,0.966403958,4303,-0.399110334,-0.442232799,-0.360636071,mca,SC,1000,5,BAN18_S
BAN19_S,1.043020525,2.315601615,-1.27258109,-1.358847304,-1.188725875,-23.49743679,1.00370023,4305,-0.379220627,-0.412427575,-0.347382257,mca,SC,1000,5,BAN19_S
BAN21_S,0.956349121,2.076139452,-1.119790332,-1.213148487,-1.025532058,-20.44967126,1.023087922,4309,-0.369900896,-0.412824342,-0.330489803,mca,SC,1000,5,BAN21_S
BAN22_S,0.669182239,0.503210376,0.165971863,0.117952405,0.220022417,4.958328505,0.939143445,4294,0.141732223,0.099850063,0.188831171,mca,SC,1000,5,BAN22_S
BAN23_S,2.001828456,1.588856919,0.412971537,0.332925471,0.490938337,7.923143262,0.971716655,4296,0.115059743,0.092441086,0.138547847,mca,SC,1000,5,BAN23_S
BAN24_S,2.415968219,1.109470277,1.306497942,1.214371884,1.39397259,22.64869544,0.893818023,4290,0.370873708,0.341582491,0.400102132,mca,SC,1000,5,BAN24_S
OXF01__,1.217658565,-0.206970118,1.424628683,1.339546501,1.505990847,26.42790513,0.882062121,4302,1,1,1,mca,SC,1000,5,OXF01__
OXF02__,0.367691479,1.186769576,-0.819078098,-0.898664077,-0.747522556,-17.09551557,0.903051249,4287,-0.528930599,-0.604726388,-0.463525191,mca,SC,1000,5,OXF02__
OXF03__,3.439014472,2.771349459,0.667665013,0.555313436,0.783877289,9.395844626,0.959677679,4296,0.107536642,0.088978792,0.126109502,mca,SC,1000,5,OXF03__
OXF04__,-0.74930612,-1.136738511,0.387432391,0.312896737,0.464200687,8.221248661,0.976065251,4301,0.205916227,0.164947015,0.249764967,mca,SC,1000,5,OXF04__
OXF05__,-2.79675311,-1.7685485,-1.028204609,-1.108915853,-0.947152573,-21.03222228,0.937658556,4306,-0.225300426,-0.243064935,-0.208402737,mca,SC,1000,5,OXF05__
OXF06__,0.237570349,0.600924001,-0.363353652,-0.437052964,-0.287194141,-8.020587169,1.003905272,4309,-0.44011216,-0.578451231,-0.318118615,mca,SC,1000,5,OXF06__
OXF07__,2.316599023,2.701680963,-0.38508194,-0.524467908,-0.253796976,-4.755636396,0.973209615,4302,-0.07671533,-0.104373709,-0.051307185,mca,SC,1000,5,OXF07__
OXF08__,4.381404868,4.22857049,0.152834378,0.076839221,0.231106013,3.148876855,0.97702906,4303,0.017742598,0.009013089,0.026787306,mca,SC,1000,5,OXF08__
OXF09__,1.509175848,-0.461900068,1.971075917,1.862022789,2.082013714,28.07696508,0.93589799,4250,1,1,1,mca,SC,1000,5,OXF09__
OXF10__,1.21544649,0.342360367,0.873086124,0.753689019,0.985641692,11.78372294,0.954456781,4308,0.567066641,0.454329567,0.701557549,mca,SC,1000,5,OXF10__
OXF11__,1.03282445,0.449638636,0.583185814,0.502436657,0.665856272,11.42548855,0.954501583,4307,0.395121646,0.327187107,0.464758471,mca,SC,1000,5,OXF11__
OXF12__,2.190786172,1.841186645,0.349599527,0.230277521,0.470611249,4.681978763,0.98744289,4281,0.086822951,0.057351347,0.11827745,mca,SC,1000,5,OXF12__
OXF13__,1.020188182,0.585203254,0.434984928,0.377486825,0.493407505,11.69318461,0.93757327,4299,0.27147277,0.232507233,0.313061373,mca,SC,1000,5,OXF13__
OXF14__,0.086780222,0.91055629,-0.823776069,-0.922378747,-0.730820365,-14.00014506,0.937919426,4297,-0.831518495,-1,-0.659046461,mca,SC,1000,5,OXF14__
OXF15__,2.835458479,2.883731826,-0.048273348,-0.170872217,0.077792997,-0.64187644,0.998532706,4300,-0.008461462,-0.030672395,0.013621814,mca,SC,1000,5,OXF15__
OXF16__,3.273990236,2.826564467,0.44742577,0.333972533,0.570780766,6.036496264,0.930635489,4302,0.073325731,0.055147831,0.091715319,mca,SC,1000,5,OXF16__
OXF17__,0.875849805,1.452845826,-0.57699602,-0.66618166,-0.486918969,-9.827560038,0.930971286,4296,-0.248343694,-0.292574389,-0.204625086,mca,SC,1000,5,OXF17__
OXF18__,1.925611678,2.661618369,-0.736006691,-0.85292622,-0.618689941,-10.45434824,0.986678966,4308,-0.160578116,-0.187932662,-0.133986031,mca,SC,1000,5,OXF18__
OXF19__,2.634215849,1.877111644,0.757104205,0.675449098,0.840381049,14.70293441,0.945646138,4302,0.167880114,0.149699756,0.186723182,mca,SC,1000,5,OXF19__
OXF20__,3.475006964,0.705666851,2.769340113,2.648594024,2.887860718,36.30330711,0.936195378,4307,0.66295988,0.626006857,0.700686775,mca,SC,1000,5,OXF20__
OXF21__,-0.063811099,-0.703953729,0.64014263,0.547833769,0.735543321,10.58214142,0.955236356,4302,0.834681423,0.622152282,1,mca,SC,1000,5,OXF21__
OXF22__,1.107231495,0.598722449,0.508509046,0.413040934,0.603333048,8.407003924,0.952221649,4309,0.299354994,0.242179444,0.361744582,mca,SC,1000,5,OXF22__
OXF23__,1.863578097,1.912706082,-0.049127986,-0.151624266,0.045225661,-0.835413128,1.01955397,4305,-0.013089674,-0.040815845,0.012166121,mca,SC,1000,5,OXF23__
OXF24__,2.934197173,3.322864782,-0.388667609,-0.482496865,-0.302580682,-6.93675508,0.979911143,4308,-0.062145496,-0.077071686,-0.047921619,mca,SC,1000,5,OXF24__
OXF25__,3.676221315,3.260162573,0.416058742,0.308826756,0.520880226,6.535082446,0.989180944,4303,0.059978614,0.044557112,0.074554167,mca,SC,1000,5,OXF25__
OXF26__,1.009093763,0.750435621,0.258658142,0.143943371,0.364408849,3.711378323,0.987659393,4300,0.148286883,0.080705061,0.215385932,mca,SC,1000,5,OXF26__
OXF27__,1.098491401,0.604417213,0.494074189,0.395104136,0.588015751,8.159179391,0.960790082,4296,0.290964287,0.233280461,0.351509175,mca,SC,1000,5,OXF27__
BAN01__,0.623770904,1.358527493,-0.73475659,-0.841009073,-0.629462781,-10.44897577,0.947151547,2087,-0.372780892,-0.444992443,-0.301463947,frontal,SD,1000,5,BAN01__
BAN02__,0.852253078,1.910652712,-1.058399634,-1.150455878,-0.959646253,-18.31864534,0.958479915,2083,-0.38340103,-0.420237306,-0.347323489,frontal,SD,1000,5,BAN02__
BAN03__,0.813676715,0.347955494,0.465721221,0.395113067,0.538663315,11.06760638,0.906093087,2088,0.402065563,0.340412982,0.46960362,frontal,SD,1000,5,BAN03__
BAN04__,1.373725563,1.649721046,-0.275995483,-0.378313985,-0.177859477,-4.355697179,0.960373246,2088,-0.091438675,-0.125926094,-0.058620699,frontal,SD,1000,5,BAN04__
BAN05__,0.8389826,0.959102528,-0.120119928,-0.181664242,-0.059670487,-3.216938051,0.981437008,2086,-0.066862596,-0.100949446,-0.032048579,frontal,SD,1000,5,BAN05__
BAN06__,1.332224682,1.58628685,-0.254062168,-0.321126998,-0.18767512,-6.053863229,0.98976164,2075,-0.087119244,-0.110362318,-0.064258461,frontal,SD,1000,5,BAN06__
BAN07__,-0.341211253,0.125126956,-0.466338209,-0.519734022,-0.414971793,-14.82827818,0.986496341,2075,-1,-1,-1,frontal,SD,1000,5,BAN07__
BAN08__,-1.271715681,-1.285176275,0.013460594,-0.055424778,0.081052409,0.323183745,0.969961839,2089,0.005264047,-0.021663783,0.031528385,frontal,SD,1000,5,BAN08__
BAN09__,0.475726634,0.448287003,0.02743963,-0.061070482,0.115950884,0.480011818,0.954085904,2086,0.029075679,-0.067125455,0.124333326,frontal,SD,1000,5,BAN09__
BAN10__,-0.006101081,0.815589286,-0.821690367,-0.890716915,-0.752243884,-18.9561093,0.950176855,2092,-0.976925676,-1,-0.891056537,frontal,SD,1000,5,BAN10__
BAN11__,0.102519293,0.516501229,-0.413981936,-0.519385261,-0.305080361,-6.350071967,1.018174431,2076,-0.685682829,-1,-0.447556663,frontal,SD,1000,5,BAN11__
BAN12__,1.418692578,2.454054153,-1.035361575,-1.162994388,-0.903814936,-13.26404129,0.996603349,2092,-0.267658105,-0.301836233,-0.232795771,frontal,SD,1000,5,BAN12__
BAN13__,0.983259454,1.238051675,-0.254792221,-0.345497644,-0.167232349,-4.493327209,0.943220411,2063,-0.114935534,-0.156436644,-0.076040592,frontal,SD,1000,5,BAN13__
BAN14__,0.783716347,0.933419221,-0.149702875,-0.192688959,-0.104651913,-5.595870059,1.020909066,2089,-0.087256192,-0.113582723,-0.060791529,frontal,SD,1000,5,BAN14__
BAN15__,1.381453786,0.842558726,0.538895059,0.423762998,0.657227263,7.413055163,0.99716185,2090,0.242894041,0.187430381,0.302543481,frontal,SD,1000,5,BAN15__
BAN16__,1.07951185,0.142755853,0.936755997,0.830127718,1.045184514,13.62188959,0.909761463,2091,0.772359333,0.64779325,0.916994825,frontal,SD,1000,5,BAN16__
BAN17__,0.367840263,0.55855411,-0.190713846,-0.263706546,-0.114149836,-4.254151572,1.022834477,2089,-0.207974678,-0.300519691,-0.118621022,frontal,SD,1000,5,BAN17__
BAN18__,1.031123644,1.666162924,-0.635039279,-0.708695605,-0.564359734,-14.03946609,0.944095687,2092,-0.235597268,-0.263598449,-0.207965891,frontal,SD,1000,5,BAN18__
BAN19__,0.145149505,1.527063257,-1.381913751,-1.445900738,-1.317752708,-34.30876908,1.075991866,2092,-0.828369652,-0.908871201,-0.755531862,frontal,SD,1000,5,BAN19__
BAN21__,-0.834167986,0.640778406,-1.474946392,-1.597753426,-1.361198787,-19.63649284,0.932472713,2091,-1,-1,-1,frontal,SD,1000,5,BAN21__
BAN22__,0.089501401,0.009720245,0.079781156,0.003891246,0.159195323,1.707055948,0.980401308,2092,0.666566897,0.044354623,1,frontal,SD,1000,5,BAN22__
BAN23__,0.623782349,-0.053781712,0.677564062,0.580744473,0.775399046,10.85704472,0.937846287,2086,0.991618176,0.928329579,1,frontal,SD,1000,5,BAN23__
BAN24__,0.982027499,0.113931684,0.868095815,0.764035529,0.961981394,14.63236239,0.922603784,2092,0.798673346,0.672876743,0.962056142,frontal,SD,1000,5,BAN24__
OXF01__,1.26157151,0.30350238,0.95806913,0.829974202,1.089605172,12.66662721,0.944323903,2088,0.615702702,0.524266963,0.714321546,frontal,SD,1000,5,OXF01__
OXF02__,0.676868559,2.239871889,-1.563003331,-1.664521009,-1.46635894,-24.9048291,1.005951902,2080,-0.536630352,-0.585140971,-0.493095991,frontal,SD,1000,5,OXF02__
OXF03__,1.823047125,1.276759339,0.546287786,0.409367153,0.676964335,6.548880472,0.927497822,2080,0.176296171,0.134424368,0.217190913,frontal,SD,1000,5,OXF03__
OXF04__,1.312717136,1.939200535,-0.626483399,-0.742445614,-0.509086969,-8.753873977,1.031850948,2083,-0.19325555,-0.235018712,-0.152855468,frontal,SD,1000,5,OXF04__
OXF05__,2.725547878,2.342881065,0.382666813,0.270381612,0.485063899,5.600375203,0.959896935,2088,0.075496745,0.053992737,0.095674216,frontal,SD,1000,5,OXF05__
OXF06__,-0.178905023,0.155166274,-0.334071297,-0.40362852,-0.262859911,-7.617425683,0.960434035,2091,-1,-1,-1,frontal,SD,1000,5,OXF06__
OXF07__,1.434400125,2.265009652,-0.830609528,-0.982900796,-0.67727861,-8.48398052,0.952060567,2083,-0.225340848,-0.275073589,-0.177726817,frontal,SD,1000,5,OXF07__
OXF08__,1.832944576,1.807158827,0.025785749,-0.046571731,0.097390305,0.585963187,0.960860727,2090,0.007101611,-0.012573505,0.026962925,frontal,SD,1000,5,OXF08__
OXF09__,-0.030834126,-0.240954838,0.210120712,0.121639887,0.299811611,3.861356095,0.968766776,2086,0.74595115,0.335845434,1,frontal,SD,1000,5,OXF09__
OXF10__,1.449284361,1.201646826,0.247637535,0.099805205,0.395153362,2.752407379,0.984409291,2088,0.09329589,0.039374741,0.147816418,frontal,SD,1000,5,OXF10__
OXF11__,0.898147229,0.098807282,0.799339947,0.687649426,0.91148355,11.23156651,0.916076461,2092,0.809450255,0.636817918,1,frontal,SD,1000,5,OXF11__
OXF12__,-0.070158926,-0.026383911,-0.043775015,-0.148216055,0.059404879,-0.707328053,1.018080998,2082,-0.327916878,-1,0.904790216,frontal,SD,1000,5,OXF12__
OXF13__,0.793631203,0.790512265,0.003118938,-0.105233133,0.111919502,0.041871666,0.956334854,2080,0.001532555,-0.068341959,0.068389553,frontal,SD,1000,5,OXF13__
OXF14__,-0.806047782,-0.911046841,0.104999059,0.003489179,0.191707847,1.828456143,0.988500781,2077,0.061452286,0.002017317,0.11444659,frontal,SD,1000,5,OXF14__
OXF15__,0.675345694,2.694451049,-2.019105355,-2.171009979,-1.865314968,-21.04820109,0.870562679,2088,-0.600923286,-0.672362465,-0.538147135,frontal,SD,1000,5,OXF15__
OXF16__,-0.049673724,-0.182535853,0.132862128,0.070531799,0.191827067,3.599781228,0.956698377,2088,0.601069311,0.253681424,1,frontal,SD,1000,5,OXF16__
OXF17__,0.201678252,0.266263612,-0.064585359,-0.137377239,0.012927602,-1.389853711,0.95994619,2086,-0.141897435,-0.316916337,0.027981245,frontal,SD,1000,5,OXF17__
OXF18__,2.311422108,3.862174861,-1.550752753,-1.727618592,-1.378948468,-13.90659375,1.040902966,2091,-0.251433168,-0.282746836,-0.22089761,frontal,SD,1000,5,OXF18__
OXF19__,0.694293546,1.070227544,-0.375933997,-0.496102517,-0.255681734,-4.779112353,0.948486171,2084,-0.214699726,-0.297487897,-0.140049842,frontal,SD,1000,5,OXF19__
OXF20__,-0.170000776,-0.985312494,0.815311718,0.675368753,0.967334691,9.328127205,0.962613171,2090,0.71544851,0.522780049,0.983195974,frontal,SD,1000,5,OXF20__
OXF21__,0.03247629,-0.224149359,0.256625649,0.152606041,0.36459895,3.844016335,0.950223297,2087,0.903453214,0.509260477,1,frontal,SD,1000,5,OXF21__
OXF22__,1.186514253,0.800569,0.385945254,0.251561175,0.521970635,4.526917439,0.946644492,2090,0.194519581,0.131128395,0.261081624,frontal,SD,1000,5,OXF22__
OXF23__,0.947963594,0.947888041,7.55523670073127e-05,-0.11889914,0.123150287,-0.003538771,0.95515447,2087,-0.000266155,-0.063106221,0.064317255,frontal,SD,1000,5,OXF23__
OXF24__,1.912122342,2.925574878,-1.013452536,-1.149802515,-0.887238654,-12.32268588,1.036368931,2090,-0.209729827,-0.24002037,-0.180550926,frontal,SD,1000,5,OXF24__
OXF25__,3.090609435,2.690521247,0.400088188,0.256301255,0.550003472,4.430852193,0.983888553,2089,0.069152803,0.044184685,0.094477332,frontal,SD,1000,5,OXF25__
OXF26__,-0.038983062,0.66693976,-0.705922822,-0.832817681,-0.585531957,-9.036950008,0.961136365,2078,-0.957689638,-1,-0.762951557,frontal,SD,1000,5,OXF26__
OXF27__,-1.684324863,-1.732011357,0.047686494,-0.060347912,0.156429852,0.697934922,0.96074446,2085,0.014108068,-0.017856765,0.046309373,frontal,SD,1000,5,OXF27__
BAN01__,1.278897163,1.480278732,-0.201381569,-0.367289239,-0.048285722,-2.06465936,0.965898237,1284,-0.074051806,-0.139786809,-0.017304459,temporal,SD,1000,5,BAN01__
BAN02__,1.731989503,2.039635597,-0.307646094,-0.45974662,-0.141255861,-3.126154742,1.015962148,1289,-0.082190421,-0.12587439,-0.036932499,temporal,SD,1000,5,BAN02__
